user_id,age,occupation,gender
33472,28,college/grad student,M
27908,32,executive/managerial,M
40911,28,college/grad student,M
30724,33,artist,M
41339,31,executive/managerial,M
47439,42,unemployed,M
18181,34,executive/managerial,M
47249,27,scientist,M
43723,44,college/grad student,F
66573,31,college/grad student,M
29291,27,college/grad student,F
50118,33,college/grad student,M
49789,31,college/grad student,M
72962,28,sales/marketing,M
96342,34,sales/marketing,M
45946,31,self-employed,M
19515,34,sales/marketing,M
93170,32,executive/managerial,M
86355,34,college/grad student,M
26047,28,other or not specified,M
34159,24,scientist,M
62,26,college/grad student,M
50191,33,college/grad student,M
34789,34,college/grad student,F
98260,30,college/grad student,M
88369,34,scientist,M
102598,32,executive/managerial,M
29365,32,executive/managerial,M
8834,25,college/grad student,M
72732,29,scientist,M
59857,42,academic/educator,M
24566,26,retired,F
9512,28,sales/marketing,M
88412,21,sales/marketing,M
78989,25,executive/managerial,M
96700,26,sales/marketing,M
79402,14,homemaker,F
30631,33,sales/marketing,M
58793,26,tradesman/craftsman,M
91538,30,college/grad student,M
101393,32,academic/educator,M
16400,34,executive/managerial,M
27042,32,executive/managerial,F
79331,32,college/grad student,M
30642,32,sales/marketing,M
94697,18,sales/marketing,M
13969,32,college/grad student,M
24032,25,homemaker,M
36862,14,K-12 student,M
99285,30,executive/managerial,M
15160,33,scientist,M
67837,26,college/grad student,M
42245,29,sales/marketing,M
66508,29,executive/managerial,M
21740,10,scientist,F
78587,25,sales/marketing,M
9415,25,self-employed,M
30245,30,college/grad student,M
15071,34,retired,F
90853,30,college/grad student,M
89593,30,scientist,M
83674,26,executive/managerial,M
87547,28,college/grad student,F
62789,23,sales/marketing,M
84599,32,other or not specified,M
92779,19,college/grad student,M
57885,28,college/grad student,F
75090,30,executive/managerial,M
43872,34,retired,M
87378,34,executive/managerial,M
29577,30,executive/managerial,M
56903,34,college/grad student,M
47355,27,college/grad student,M
32558,27,self-employed,M
45035,34,self-employed,M
78110,31,sales/marketing,M
11900,37,sales/marketing,M
66778,25,college/grad student,M
65142,30,sales/marketing,M
23362,53,retired,F
32231,30,doctor/health care,M
47263,32,homemaker,M
79999,31,college/grad student,M
53242,32,scientist,M
14967,12,K-12 student,M
29730,31,K-12 student,M
3188,28,tradesman/craftsman,M
58463,30,scientist,M
27223,26,college/grad student,F
51100,30,sales/marketing,M
11896,33,self-employed,M
74490,27,self-employed,M
2854,26,homemaker,F
3666,29,college/grad student,M
72610,21,college/grad student,M
92297,29,executive/managerial,M
16645,29,sales/marketing,M
99870,25,scientist,M
53684,27,executive/managerial,M
87794,26,other or not specified,M
22163,32,sales/marketing,M
47513,34,self-employed,M
15573,34,executive/managerial,M
39283,33,college/grad student,M
35970,22,sales/marketing,M
65321,28,other or not specified,M
52761,28,customer service,M
6970,34,executive/managerial,M
43958,33,sales/marketing,M
52915,25,scientist,M
63164,31,artist,M
13595,30,self-employed,M
101705,27,executive/managerial,M
11972,33,other or not specified,M
14146,30,self-employed,M
28688,33,clerical/admin,M
99996,33,college/grad student,M
84325,37,sales/marketing,M
59648,34,college/grad student,F
96366,33,sales/marketing,F
90240,25,college/grad student,F
53167,26,sales/marketing,M
22695,25,clerical/admin,M
6798,29,self-employed,M
17655,33,executive/managerial,M
92827,28,college/grad student,M
101630,19,homemaker,F
10581,21,sales/marketing,M
17716,34,executive/managerial,M
61837,34,self-employed,M
83745,30,sales/marketing,M
71658,28,sales/marketing,M
66504,30,academic/educator,F
7234,27,scientist,M
98361,34,college/grad student,F
45004,26,executive/managerial,M
102781,34,college/grad student,M
14615,25,other or not specified,M
66727,31,self-employed,M
44517,90,retired,F
160,31,executive/managerial,M
72123,28,college/grad student,M
9868,31,college/grad student,M
65932,32,homemaker,M
29781,28,scientist,M
102046,18,K-12 student,M
77141,26,college/grad student,M
25426,29,college/grad student,M
27998,25,homemaker,M
58387,27,other or not specified,F
73179,32,other or not specified,M
83698,32,sales/marketing,M
14783,34,other or not specified,M
10399,25,self-employed,M
78873,22,homemaker,F
14529,34,self-employed,M
82421,34,scientist,M
922,25,college/grad student,M
100707,28,executive/managerial,M
73695,31,self-employed,M
58735,32,self-employed,F
49988,29,executive/managerial,M
92958,31,college/grad student,F
96731,32,executive/managerial,M
29710,30,sales/marketing,M
40486,18,homemaker,M
5514,31,scientist,M
15456,31,scientist,M
45568,33,college/grad student,M
60586,32,college/grad student,M
33391,34,college/grad student,M
59025,32,scientist,M
75503,30,college/grad student,M
77962,24,executive/managerial,M
22777,67,academic/educator,F
43013,31,homemaker,F
92223,34,sales/marketing,F
58852,34,homemaker,M
76458,29,college/grad student,F
78433,26,sales/marketing,F
77554,18,K-12 student,M
79830,28,sales/marketing,M
94623,38,executive/managerial,M
3643,26,executive/managerial,M
17946,33,college/grad student,M
93341,28,scientist,M
34513,25,executive/managerial,M
21506,22,K-12 student,M
5837,31,scientist,F
8657,31,other or not specified,F
98026,31,college/grad student,M
7004,34,executive/managerial,M
47563,28,other or not specified,M
48621,27,executive/managerial,M
3781,75,executive/managerial,M
65666,31,sales/marketing,M
31262,28,executive/managerial,M
9282,29,scientist,M
75495,26,homemaker,M
47177,32,college/grad student,M
17886,30,technician/engineer,M
45570,33,other or not specified,M
40944,29,self-employed,M
95338,26,K-12 student,M
32113,29,artist,M
79688,32,homemaker,M
57446,32,executive/managerial,M
74942,28,college/grad student,M
90902,26,executive/managerial,M
26625,29,college/grad student,F
18812,27,other or not specified,M
48783,26,sales/marketing,M
75768,62,academic/educator,F
30801,33,homemaker,F
85137,29,college/grad student,M
4503,29,college/grad student,M
73637,26,other or not specified,M
53869,34,sales/marketing,F
51537,30,college/grad student,F
79704,60,executive/managerial,M
32565,33,self-employed,M
42754,29,college/grad student,M
89174,26,scientist,M
52857,34,college/grad student,F
14992,30,sales/marketing,M
29198,25,college/grad student,F
14519,25,sales/marketing,M
21508,29,sales/marketing,M
2318,27,sales/marketing,M
36832,30,other or not specified,M
38720,30,sales/marketing,M
21895,25,sales/marketing,M
68533,26,sales/marketing,F
70994,33,college/grad student,M
58631,34,executive/managerial,M
31906,27,sales/marketing,M
3199,27,self-employed,M
15678,30,programmer,M
98062,25,college/grad student,F
71441,32,college/grad student,M
96258,30,executive/managerial,M
27166,29,sales/marketing,M
103785,31,executive/managerial,M
93171,28,college/grad student,M
63717,18,college/grad student,M
166,44,executive/managerial,M
3671,24,sales/marketing,M
41680,30,executive/managerial,M
16236,33,sales/marketing,M
62481,25,artist,M
14606,29,college/grad student,M
45391,18,K-12 student,M
6089,26,college/grad student,M
27915,28,college/grad student,M
79158,31,college/grad student,M
49220,31,executive/managerial,M
73813,32,college/grad student,M
39920,30,sales/marketing,M
19129,31,college/grad student,M
80505,28,sales/marketing,F
46175,27,college/grad student,M
62225,10,K-12 student,M
100195,30,sales/marketing,M
97287,32,other or not specified,M
46764,28,sales/marketing,M
16370,27,scientist,M
72302,28,sales/marketing,F
8669,28,college/grad student,M
62039,33,college/grad student,F
9396,31,college/grad student,M
15606,34,sales/marketing,M
82792,20,college/grad student,M
73926,25,executive/managerial,M
45329,30,college/grad student,M
53360,31,college/grad student,F
66108,25,executive/managerial,M
4694,25,college/grad student,M
33470,32,college/grad student,M
75250,34,artist,M
60216,34,executive/managerial,M
82458,30,college/grad student,M
66636,30,executive/managerial,M
80713,37,academic/educator,M
70644,33,college/grad student,M
41354,28,college/grad student,F
73757,31,artist,M
33386,32,college/grad student,M
63823,27,self-employed,M
92687,33,artist,F
22052,34,college/grad student,M
99610,34,executive/managerial,M
87487,31,self-employed,M
100942,33,college/grad student,M
283,28,sales/marketing,M
77334,44,self-employed,M
76036,34,technician/engineer,M
99460,26,self-employed,M
16382,30,self-employed,M
91371,29,college/grad student,M
79182,34,executive/managerial,M
49931,28,scientist,M
95306,27,college/grad student,M
41920,34,executive/managerial,M
70215,26,executive/managerial,M
35033,43,other or not specified,F
45451,33,sales/marketing,M
32321,27,sales/marketing,F
3221,31,clerical/admin,M
53084,23,scientist,F
4831,22,sales/marketing,M
95118,22,sales/marketing,M
66931,28,executive/managerial,M
57616,56,retired,M
101929,82,retired,F
79609,26,executive/managerial,M
40588,27,college/grad student,M
51542,34,sales/marketing,F
28136,33,other or not specified,M
80070,31,retired,M
87687,32,academic/educator,F
51738,28,self-employed,F
55905,29,other or not specified,M
76271,27,college/grad student,M
75144,56,retired,M
2583,18,K-12 student,F
73298,34,retired,M
98393,33,executive/managerial,M
41726,34,K-12 student,M
72824,34,sales/marketing,M
31354,29,other or not specified,F
69121,30,college/grad student,M
42000,32,college/grad student,M
22972,27,self-employed,F
82192,33,executive/managerial,F
96809,31,college/grad student,M
43162,31,executive/managerial,M
69897,31,executive/managerial,M
15854,31,executive/managerial,M
67707,8,self-employed,M
1996,46,academic/educator,F
79635,25,sales/marketing,M
59132,22,other or not specified,F
90886,58,retired,F
51924,30,doctor/health care,M
99417,17,self-employed,F
45693,32,homemaker,M
102691,27,other or not specified,M
71370,33,college/grad student,M
34659,31,college/grad student,F
92740,28,scientist,M
69923,26,college/grad student,F
26873,27,scientist,M
11705,25,college/grad student,F
63931,31,sales/marketing,M
80021,26,academic/educator,F
93364,24,college/grad student,M
24991,25,academic/educator,F
93400,26,academic/educator,F
98468,30,college/grad student,M
82517,27,college/grad student,M
36263,30,sales/marketing,M
64924,32,college/grad student,M
449,32,scientist,M
71245,29,sales/marketing,M
60629,32,college/grad student,M
55375,21,other or not specified,M
1083,34,other or not specified,M
7368,78,academic/educator,F
18509,33,other or not specified,F
89150,31,college/grad student,M
12125,25,self-employed,M
88691,26,executive/managerial,M
83285,25,other or not specified,F
72083,28,executive/managerial,M
54486,24,sales/marketing,M
74300,31,executive/managerial,M
46683,30,programmer,M
65740,21,K-12 student,M
101649,30,other or not specified,M
22806,32,executive/managerial,M
42702,26,college/grad student,M
59829,32,self-employed,M
46659,30,sales/marketing,M
79919,34,college/grad student,F
61581,21,college/grad student,M
99507,43,executive/managerial,F
8724,25,college/grad student,M
27512,32,college/grad student,F
51607,33,sales/marketing,M
80748,30,sales/marketing,M
71315,31,clerical/admin,M
57263,30,executive/managerial,M
97397,34,K-12 student,M
79910,31,college/grad student,M
17090,29,scientist,M
3850,34,other or not specified,M
54275,23,executive/managerial,M
93543,25,executive/managerial,M
7414,22,sales/marketing,M
11235,51,self-employed,M
30205,33,college/grad student,M
100761,27,self-employed,M
66858,28,self-employed,M
91306,66,college/grad student,F
51440,25,programmer,M
58999,32,other or not specified,M
13509,18,sales/marketing,M
76285,25,executive/managerial,M
15568,30,college/grad student,F
105627,18,scientist,M
62591,44,writer,M
57984,23,scientist,M
57100,26,scientist,M
72463,27,sales/marketing,M
73018,26,executive/managerial,M
41263,33,sales/marketing,M
22552,26,executive/managerial,M
27515,32,self-employed,M
11621,31,self-employed,M
18008,33,sales/marketing,M
46495,31,college/grad student,M
66814,25,college/grad student,M
16306,39,K-12 student,M
40591,32,executive/managerial,F
8422,27,technician/engineer,M
31727,34,other or not specified,M
2360,32,sales/marketing,M
7894,27,clerical/admin,F
85752,28,college/grad student,M
55324,25,K-12 student,M
39589,31,executive/managerial,M
70694,30,artist,M
19884,26,college/grad student,F
91554,30,programmer,M
66542,25,college/grad student,M
33550,32,sales/marketing,M
90133,30,technician/engineer,M
87854,26,college/grad student,M
59080,25,executive/managerial,F
47571,34,college/grad student,M
15453,20,college/grad student,M
73314,38,academic/educator,M
68443,31,college/grad student,F
43421,30,college/grad student,M
39159,29,college/grad student,F
42165,34,sales/marketing,M
90443,34,college/grad student,M
93448,29,scientist,M
67144,32,college/grad student,F
66685,25,college/grad student,M
20282,28,college/grad student,M
76473,28,sales/marketing,M
68207,64,retired,M
85502,28,executive/managerial,M
40134,30,sales/marketing,M
28789,27,sales/marketing,M
11336,31,scientist,M
59741,32,executive/managerial,M
71559,28,scientist,F
4593,27,college/grad student,F
11299,27,college/grad student,M
25786,28,scientist,M
87300,30,executive/managerial,M
7436,26,executive/managerial,M
47232,26,executive/managerial,M
34276,31,college/grad student,F
47311,21,sales/marketing,M
7130,36,K-12 student,M
80785,18,scientist,M
26341,64,retired,M
45351,29,executive/managerial,M
66170,22,programmer,M
28436,29,executive/managerial,M
68503,56,self-employed,F
66330,25,college/grad student,M
38338,29,other or not specified,M
67210,25,college/grad student,M
51586,30,college/grad student,M
35441,32,scientist,M
956,34,executive/managerial,M
34975,32,academic/educator,M
95852,34,executive/managerial,M
101159,29,scientist,M
99253,33,college/grad student,M
4674,25,sales/marketing,M
11450,33,sales/marketing,F
43638,26,customer service,M
33693,27,college/grad student,M
77722,11,K-12 student,M
60188,27,sales/marketing,M
24234,27,scientist,M
92036,23,sales/marketing,M
97520,26,executive/managerial,M
43077,28,sales/marketing,M
20631,29,homemaker,M
18668,33,other or not specified,F
66374,34,technician/engineer,M
22459,33,sales/marketing,M
89000,27,college/grad student,F
34334,31,sales/marketing,M
31862,31,college/grad student,F
23588,25,executive/managerial,M
24070,27,college/grad student,M
62382,28,college/grad student,F
48431,31,other or not specified,M
66533,39,sales/marketing,M
19021,26,executive/managerial,M
43,33,scientist,F
